NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt050_051,50,4,0.18266623496310785,0.15323599999999998,0.029903000000000013,0.025326999999999988,0.025327999999999989,0.0015060000000000004,0.11488999999999999,0.025316999999999978,0.022509000000000001,0,0,0,0,0,0,1,1,0,21/06/02,10000,1,0.80000000000000004,4,25194,0,0,0,0,0,0,110,0,0,
wt050_056,50,4,47.31545809895033,47.148791000000003,12.047122999999999,6.0793740000000014,0.50097999999999843,35.009287,0.085759000000003027,2.9871979999999212,1.5463429999999789,0,570,570,0.059479553792788936,570,538,1682,201,6,21/06/02,10000,1,0.80000000000000004,4,26349,11818,0,0,0,0,0,110,0,0,
wt050_061,50,4,273.79120907897595,271.99899800000003,206.04312400000003,111.54361499999965,1.1982629999999972,65.825879999999998,0.12394299999999703,33.295548999999795,16.836467999999684,0,7898,7898,0.0061146496807497255,7898,7850,42821,277,79,21/06/02,10000,1,0.80000000000000004,4,32396,6664,0,0,0,0,0,110,0,0,
wt050_066,50,4,43.154103003034834,43.031241999999999,2.4587310000000002,2.451630999999999,2.4516340000000056,40.471755000000002,0.093938000000001409,0.57117000000000218,0.018731999999999971,0,23138,23138,0,23138,23138,433,433,0,21/06/02,10000,1,0.80000000000000004,4,23722,0,0,0,0,0,0,110,0,0,
wt050_071,50,4,62.120177536970004,61.799340999999998,23.635890000000003,14.535059000000047,1.5200940000000003,38.054142999999996,0.1058969999999988,3.2077189999999689,1.0076839999999052,0,42645,42645,0.00046920821113268722,42645,42625,6920,296,5,21/06/02,10000,1,0.80000000000000004,4,25627,3433,0,0,0,0,0,110,0,0,
wt050_076,50,4,0.20224753796355799,0.187692,0.032454000000000011,0.027256999999999976,0.027258999999999978,0.0015469999999999998,0.14665899999999998,0.027122000000000007,0.020359999999999989,0,0,0,0,0,0,1,1,0,21/06/02,10000,1,0.80000000000000004,4,30362,0,0,0,0,0,0,110,0,0,
wt050_081,50,4,46.961349393997807,46.745882000000002,1.0169070000000033,0.86112400000001088,0.68378799999999984,45.618994999999998,0.10309600000000074,0.44481899999995989,0.056636000000004572,0,495,495,0.035564853482081896,495,478,296,227,1,21/06/02,10000,1,0.80000000000000004,4,31663,12861,0,0,0,0,0,110,0,0,
wt050_086,50,4,73.231391515990254,72.960044000000011,19.226092000000008,12.255652000000005,2.2342590000000015,53.604405,0.12439799999999934,2.5721819999999056,1.068677000000072,0,8369,8369,0.0049231508159314182,8369,8328,5865,279,11,21/06/02,10000,1,0.80000000000000004,4,29955,3471,0,0,0,0,0,110,0,0,
wt050_091,50,4,41.880633846973069,41.714680999999999,2.5499839999999949,2.3576830000000157,1.8944740000000024,39.023809,0.13454000000000121,0.78965099999992105,0.064620000000005007,0,26551,26551,0.00018835229412384719,26551,26546,742,391,1,21/06/02,10000,1,0.80000000000000004,4,31733,1575,0,0,0,0,0,110,0,0,
wt050_096,50,4,42.316144237003755,42.143169999999998,5.6916520000000048,4.2265379999999837,1.5728429999999989,36.315617000000003,0.13282000000000238,0.8333630000001051,0.18556600000001566,0,50326,50326,0.00027826363491258025,50326,50312,1601,273,4,21/06/02,10000,1,0.80000000000000004,4,29286,2618,0,0,0,0,0,110,0,0,
wt050_101,50,4,0.14899730205070227,0.13184599999999999,0.026119000000000003,0.021963999999999997,0.021965999999999999,0.00097399999999999917,0.102157,0.021829999999999988,0.016638,0,0,0,0,0,0,1,1,0,21/06/02,10000,1,0.80000000000000004,4,27013,0,0,0,0,0,0,110,0,0,
wt050_106,50,4,0.1822173569817096,0.16411599999999998,0.045499999999999999,0.018008999999999997,0.018015000000000003,0.0012169999999999993,0.111431,0.0092409999999999853,0.0073159999999999892,-0.99999999928571426,1400,0,-0.99999999928571426,0,1400,1,1,0,21/06/02,10000,1,0.80000000000000004,4,31395,31395,0,0,0,0,0,110,0,0,
wt050_111,50,4,117.93916210398311,117.50589699999999,21.539099000000007,13.951915999999898,1.2467790000000036,95.838104999999999,0.12168899999998928,4.2934119999996767,2.2712380000000394,0,10069,10069,0.0021897083704399611,10069,10047,7954,305,10,21/06/02,10000,1,0.80000000000000004,4,32995,2285,0,0,0,0,0,110,0,0,
wt050_116,50,4,93.135464628983755,92.724412000000001,38.074595999999993,22.149077000000197,1.4210229999999981,54.531635999999999,0.11202899999999971,5.3719830000003768,2.2713910000000652,0,11552,11552,0.0028648320164194087,11552,11519,10166,272,16,21/06/02,10000,1,0.80000000000000004,4,26568,4021,0,0,0,0,0,110,0,0,
wt050_121,50,4,56.445727768994402,56.259770000000003,14.084890000000001,8.7052699999999916,1.5045140000000004,42.052945999999999,0.11578199999999583,1.9034169999997772,0.59849300000001904,0,23792,23792,0.0010097610231820195,23792,23768,3889,368,4,21/06/02,10000,1,0.80000000000000004,4,27900,3325,0,0,0,0,0,110,0,0,
